GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),GameParams(winCount),GameParams(gridSize),ColumnPieceCount(0),ColumnPieceCount(11),ColumnPieceCount(1),ColumnPieceCount(2),ColumnPieceCount(3),ColumnPieceCount(4),ColumnPieceCount(5),ColumnPieceCount(6),ColumnPieceCount(7),ColumnPieceCount(8),ColumnPieceCount(9),ColumnPieceCount(10)
1871450781,Connect4,3,GAME_OVER,7,0,2,2519,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,1,1,3,1,1,0,0,0
149955400,Connect4,2,GAME_OVER,5,0,2,2520,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,1,0,1,1,1,1,0,0,0
283844994,Connect4,6,GAME_OVER,13,0,2,2521,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,1,2,3,3,3,1,0,0,0
227697819,Connect4,4,GAME_OVER,9,0,2,2522,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,3,1,0,0,0
112351290,Connect4,2,GAME_OVER,5,0,2,2523,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,1,0,1,1,1,1,0,0,0
-1425746208,Connect4,4,GAME_OVER,10,1,2,2524,connect4-32,1.0,-1.0,connect4-32,3,10,0,0,0,1,0,3,2,2,2,0,0,0
-706361041,Connect4,4,GAME_OVER,9,0,2,2525,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,2,2,0,0,0
2012251409,Connect4,4,GAME_OVER,9,0,2,2526,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,3,1,0,0,0
-1515155140,Connect4,4,GAME_OVER,9,0,2,2527,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-526166552,Connect4,4,GAME_OVER,9,0,2,2528,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,2,2,0,0,0
-653323449,Connect4,4,GAME_OVER,10,1,2,2529,connect4-32,1.0,-1.0,connect4-32,3,10,0,0,0,1,0,3,2,3,1,0,0,0
1976988142,Connect4,4,GAME_OVER,9,0,2,2530,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-1808714128,Connect4,4,GAME_OVER,9,0,2,2531,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-174690807,Connect4,5,GAME_OVER,11,0,2,2532,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,1,2,3,2,2,0
1355809364,Connect4,4,GAME_OVER,9,0,2,2533,connect4-32,-1.0,1.0,connect4-32,3,10,1,0,1,1,1,3,1,1,0,0,0,0
-695036437,Connect4,4,GAME_OVER,9,0,2,2534,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-1386141956,Connect4,4,GAME_OVER,9,0,2,2535,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,4,1,3,0,0,0
181835479,Connect4,4,GAME_OVER,9,0,2,2536,connect4-32,-1.0,1.0,connect4-32,3,10,1,0,1,1,1,3,1,0,1,0,0,0
-488301981,Connect4,6,GAME_OVER,13,0,2,2537,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,1,2,3,3,3,1,0,0,0
734614159,Connect4,4,GAME_OVER,9,0,2,2538,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
1196723139,Connect4,4,GAME_OVER,9,0,2,2539,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-1728406678,Connect4,4,GAME_OVER,9,0,2,2540,connect4-32,-1.0,1.0,connect4-32,3,10,1,0,1,1,1,3,2,0,0,0,0,0
320965895,Connect4,3,GAME_OVER,8,1,2,2541,connect4-32,1.0,-1.0,connect4-32,3,10,0,0,1,0,1,3,3,0,0,0,0,0
1472878053,Connect4,4,GAME_OVER,9,0,2,2542,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-1840509684,Connect4,4,GAME_OVER,9,0,2,2543,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-636434131,Connect4,4,GAME_OVER,9,0,2,2544,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,2,2,0,0,0
2020254114,Connect4,5,GAME_OVER,11,0,2,2545,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,1,1,3,3,2,0
318314351,Connect4,6,GAME_OVER,14,1,2,2546,connect4-32,1.0,-1.0,connect4-32,3,10,0,0,0,1,1,4,3,3,2,0,0,0
258293349,Connect4,4,GAME_OVER,9,0,2,2547,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,2,2,0,0,0
31176693,Connect4,5,GAME_OVER,11,0,2,2548,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,1,2,3,2,2,0
348839399,Connect4,4,GAME_OVER,9,0,2,2549,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,2,0,1,0
1946923098,Connect4,4,GAME_OVER,9,0,2,2550,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
1904960709,Connect4,4,GAME_OVER,9,0,2,2551,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
931856213,Connect4,4,GAME_OVER,9,0,2,2552,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-1653558630,Connect4,2,GAME_OVER,5,0,2,2553,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,1,0,1,1,1,1,0,0,0
-1553825038,Connect4,4,GAME_OVER,9,0,2,2554,connect4-32,-1.0,1.0,connect4-32,3,10,1,0,0,1,2,2,3,0,0,0,0,0
-1322517776,Connect4,4,GAME_OVER,9,0,2,2555,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,2,2,0,0,0
-323392208,Connect4,5,GAME_OVER,12,1,2,2556,connect4-32,1.0,-1.0,connect4-32,3,10,2,0,2,3,2,2,1,0,0,0,0,0
-1838894950,Connect4,4,GAME_OVER,9,0,2,2557,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,2,2,0,0,0
-17930921,Connect4,4,GAME_OVER,10,1,2,2558,connect4-32,1.0,-1.0,connect4-32,3,10,0,0,0,1,0,3,2,3,1,0,0,0
-1786472417,Connect4,5,GAME_OVER,12,1,2,2559,connect4-32,1.0,-1.0,connect4-32,3,10,2,0,2,3,2,2,1,0,0,0,0,0
671060366,Connect4,4,GAME_OVER,9,0,2,2560,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,2,2,0,0,0
1744800289,Connect4,6,GAME_OVER,13,0,2,2561,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,1,1,3,1,3,3,1,0
-381533327,Connect4,2,GAME_OVER,5,0,2,2562,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,1,1,1,1,1,0,0,0
-1684661025,Connect4,4,GAME_OVER,9,0,2,2563,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
1862448051,Connect4,6,GAME_OVER,13,0,2,2564,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,3,2,3,1,1,2,1,0
-437754807,Connect4,4,GAME_OVER,9,0,2,2565,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
1455975456,Connect4,4,GAME_OVER,9,0,2,2566,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,3,1,0,0,0
1025722937,Connect4,4,GAME_OVER,10,1,2,2567,connect4-32,1.0,-1.0,connect4-32,3,10,0,0,0,1,0,2,2,3,2,0,0,0
1238729837,Connect4,7,GAME_OVER,15,0,2,2568,connect4-32,-1.0,1.0,connect4-32,3,10,1,0,1,3,1,1,3,3,2,0,0,0
887635153,Connect4,4,GAME_OVER,9,0,2,2569,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,2,3,2,2,0,0,0,0,0,0
1726152120,Connect4,4,GAME_OVER,9,0,2,2570,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-673241326,Connect4,4,GAME_OVER,10,1,2,2571,connect4-32,1.0,-1.0,connect4-32,3,10,0,0,0,2,2,3,2,0,0,0,1,0
-1862196818,Connect4,5,GAME_OVER,11,0,2,2572,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,2,2,3,2,1,0
-697866207,Connect4,5,GAME_OVER,11,0,2,2573,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,1,3,2,5,0,0,0,0,0
658646444,Connect4,4,GAME_OVER,9,0,2,2574,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,1,0,1,2,2,3,0,0,0
676452309,Connect4,4,GAME_OVER,9,0,2,2575,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
1575108441,Connect4,5,GAME_OVER,11,0,2,2576,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,1,2,3,5,0,0,0,0,0
708209547,Connect4,4,GAME_OVER,9,0,2,2577,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
758261640,Connect4,4,GAME_OVER,9,0,2,2578,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-1421816754,Connect4,4,GAME_OVER,9,0,2,2579,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,2,2,0,0,0
594512224,Connect4,4,GAME_OVER,9,0,2,2580,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,2,2,0,0,0
-107759661,Connect4,3,GAME_OVER,7,0,2,2581,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,1,1,3,1,1,0,0,0
1447976740,Connect4,4,GAME_OVER,10,1,2,2582,connect4-32,1.0,-1.0,connect4-32,3,10,0,0,0,3,2,3,1,0,0,1,0,0
-1647220775,Connect4,5,GAME_OVER,12,1,2,2583,connect4-32,1.0,-1.0,connect4-32,3,10,0,0,1,1,0,3,2,2,3,0,0,0
423334670,Connect4,3,GAME_OVER,7,0,2,2584,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,1,1,0,0,0
1031014384,Connect4,5,GAME_OVER,11,0,2,2585,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,1,1,0
-1893354986,Connect4,2,GAME_OVER,5,0,2,2586,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,1,0,1,1,1,1,0,0,0
2120976315,Connect4,3,GAME_OVER,7,0,2,2587,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,1,0,0,0
1020651425,Connect4,5,GAME_OVER,11,0,2,2588,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,1,2,3,2,2,0
-1976866796,Connect4,4,GAME_OVER,9,0,2,2589,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
1982866536,Connect4,4,GAME_OVER,9,0,2,2590,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,2,2,3,0,0,0
1087605711,Connect4,4,GAME_OVER,9,0,2,2591,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
332664859,Connect4,5,GAME_OVER,11,0,2,2592,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,1,1,3,2,3,0
-972566,Connect4,4,GAME_OVER,9,0,2,2593,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,2,2,0,0,0
-1958968182,Connect4,5,GAME_OVER,11,0,2,2594,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,1,1,0
625591652,Connect4,4,GAME_OVER,9,0,2,2595,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,1,2,3,1,1,0
1946460761,Connect4,7,GAME_OVER,16,1,2,2596,connect4-32,1.0,-1.0,connect4-32,3,10,0,0,0,1,1,4,5,3,2,0,0,0
-1499905250,Connect4,3,GAME_OVER,7,0,2,2597,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,1,1,0,0,0
41443977,Connect4,4,GAME_OVER,9,0,2,2598,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-1225297819,Connect4,4,GAME_OVER,10,1,2,2599,connect4-32,1.0,-1.0,connect4-32,3,10,0,0,0,2,2,3,2,0,0,1,0,0
-1529107100,Connect4,6,GAME_OVER,14,1,2,2600,connect4-32,1.0,-1.0,connect4-32,3,10,1,0,1,2,2,3,3,1,1,0,0,0
-947785951,Connect4,4,GAME_OVER,9,0,2,2601,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
1705232001,Connect4,4,GAME_OVER,9,0,2,2602,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,2,2,0,0,0
-1345348933,Connect4,4,GAME_OVER,9,0,2,2603,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
2118719238,Connect4,4,GAME_OVER,9,0,2,2604,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
1130132781,Connect4,2,GAME_OVER,5,0,2,2605,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,1,1,1,0,0,0
-1054516656,Connect4,4,GAME_OVER,9,0,2,2606,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-779313682,Connect4,2,GAME_OVER,5,0,2,2607,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,1,0,1,1,1,1,0,0,0
-484524384,Connect4,4,GAME_OVER,9,0,2,2608,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,3,1,0,0,0
1717860743,Connect4,4,GAME_OVER,9,0,2,2609,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-188024180,Connect4,6,GAME_OVER,13,0,2,2610,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,1,3,3,5,1,0,0,0,0
-2099704046,Connect4,5,GAME_OVER,12,1,2,2611,connect4-32,1.0,-1.0,connect4-32,3,10,0,0,0,1,0,3,2,3,1,1,1,0
1362458938,Connect4,4,GAME_OVER,9,0,2,2612,connect4-32,-1.0,1.0,connect4-32,3,10,1,0,1,1,0,3,3,0,0,0,0,0
1024018691,Connect4,3,GAME_OVER,7,0,2,2613,connect4-32,-1.0,1.0,connect4-32,3,10,1,0,1,1,1,1,1,0,1,0,0,0
-598875466,Connect4,3,GAME_OVER,7,0,2,2614,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,1,1,0,0,0
-1489155872,Connect4,4,GAME_OVER,10,1,2,2615,connect4-32,1.0,-1.0,connect4-32,3,10,0,0,0,1,0,3,2,3,1,0,0,0
-857916708,Connect4,4,GAME_OVER,9,0,2,2616,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-1992234547,Connect4,4,GAME_OVER,9,0,2,2617,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,3,1,0,0,0
-781129553,Connect4,4,GAME_OVER,9,0,2,2618,connect4-32,-1.0,1.0,connect4-32,3,10,1,0,1,1,0,3,1,2,0,0,0,0
-1772555230,Connect4,6,GAME_OVER,13,0,2,2619,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,1,2,3,3,3,1,0,0,0
1226178843,Connect4,4,GAME_OVER,9,0,2,2620,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-571149211,Connect4,4,GAME_OVER,9,0,2,2621,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,3,1,0,1,0
-1409123478,Connect4,5,GAME_OVER,11,0,2,2622,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,1,2,3,3,1,0
-847105452,Connect4,4,GAME_OVER,9,0,2,2623,connect4-32,-1.0,1.0,connect4-32,3,10,1,0,0,1,2,2,3,0,0,0,0,0
-808168714,Connect4,4,GAME_OVER,9,0,2,2624,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-25855765,Connect4,4,GAME_OVER,9,0,2,2625,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-227321630,Connect4,4,GAME_OVER,9,0,2,2626,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,2,3,3,0,0,0
1549422216,Connect4,7,GAME_OVER,16,1,2,2627,connect4-32,1.0,-1.0,connect4-32,3,10,0,0,0,1,1,4,5,3,2,0,0,0
510487010,Connect4,5,GAME_OVER,11,0,2,2628,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,1,2,3,3,1,0
-606178148,Connect4,4,GAME_OVER,9,0,2,2629,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,2,3,3,1,0,0,0,0
-1286721714,Connect4,4,GAME_OVER,9,0,2,2630,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-1417537398,Connect4,4,GAME_OVER,9,0,2,2631,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-2022418398,Connect4,5,GAME_OVER,11,0,2,2632,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,1,1,3,3,2,0
-1642030180,Connect4,5,GAME_OVER,11,0,2,2633,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,1,1,3,2,3,0
1005297044,Connect4,5,GAME_OVER,11,0,2,2634,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,1,1,0
43404867,Connect4,4,GAME_OVER,9,0,2,2635,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,1,3,3,2,0,0,0,0,0
-1508720548,Connect4,6,GAME_OVER,13,0,2,2636,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,1,2,3,3,3,1,0,0,0
1244035829,Connect4,3,GAME_OVER,7,0,2,2637,connect4-32,-1.0,1.0,connect4-32,3,10,1,0,1,1,1,1,1,0,1,0,0,0
109135610,Connect4,5,GAME_OVER,11,0,2,2638,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,1,1,3,2,3,0
-1304512670,Connect4,4,GAME_OVER,9,0,2,2639,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-1937968535,Connect4,5,GAME_OVER,11,0,2,2640,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,1,1,0,2,3,3,1,0,0,0
1184577247,Connect4,4,GAME_OVER,9,0,2,2641,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,3,2,0,0,0
811724323,Connect4,4,GAME_OVER,9,0,2,2642,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
1990252344,Connect4,4,GAME_OVER,9,0,2,2643,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,3,2,0,0,0
1892319596,Connect4,4,GAME_OVER,9,0,2,2644,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,1,1,2,2,3,0,0,0
1030252865,Connect4,5,GAME_OVER,11,0,2,2645,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,1,2,3,2,2,0
741329720,Connect4,2,GAME_OVER,5,0,2,2646,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,1,1,1,1,1,0,0,0
540104931,Connect4,7,GAME_OVER,16,1,2,2647,connect4-32,1.0,-1.0,connect4-32,3,10,0,0,0,1,2,4,5,3,1,0,0,0
-1636194523,Connect4,4,GAME_OVER,9,0,2,2648,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
1700062328,Connect4,4,GAME_OVER,9,0,2,2649,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
1109496164,Connect4,3,GAME_OVER,7,0,2,2650,connect4-32,-1.0,1.0,connect4-32,3,10,1,0,1,1,0,1,1,2,0,0,0,0
-756180562,Connect4,4,GAME_OVER,9,0,2,2651,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,2,2,3,0,0,0
1618282631,Connect4,5,GAME_OVER,11,0,2,2652,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,3,3,3,2,0,0,0,0,0
-444178858,Connect4,3,GAME_OVER,7,0,2,2653,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,1,0,0,0
-1920084090,Connect4,4,GAME_OVER,9,0,2,2654,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,3,1,0,0,0
-658967113,Connect4,4,GAME_OVER,9,0,2,2655,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,3,1,0,0,0
1155051399,Connect4,3,GAME_OVER,7,0,2,2656,connect4-32,-1.0,1.0,connect4-32,3,10,1,0,1,1,1,1,1,0,0,1,0,0
-800831636,Connect4,2,GAME_OVER,5,0,2,2657,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,1,0,1,1,1,1,0,0,0
972544034,Connect4,4,GAME_OVER,9,0,2,2658,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-1590707502,Connect4,4,GAME_OVER,9,0,2,2659,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
841764406,Connect4,4,GAME_OVER,9,0,2,2660,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-1283829108,Connect4,4,GAME_OVER,9,0,2,2661,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,2,2,0,0,0
-1240220521,Connect4,4,GAME_OVER,9,0,2,2662,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,2,2,0,0,0
-1040456275,Connect4,4,GAME_OVER,9,0,2,2663,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,3,1,0,0,0
1117134609,Connect4,2,GAME_OVER,5,0,2,2664,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,1,0,1,1,1,1,0,0,0
1214083209,Connect4,2,GAME_OVER,5,0,2,2665,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,1,1,1,0,0,0
-941103209,Connect4,4,GAME_OVER,9,0,2,2666,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-1395258060,Connect4,4,GAME_OVER,9,0,2,2667,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,2,3,2,2,0,0,0
-840239464,Connect4,4,GAME_OVER,9,0,2,2668,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-1199684544,Connect4,4,GAME_OVER,9,0,2,2669,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-174853422,Connect4,4,GAME_OVER,9,0,2,2670,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
236920887,Connect4,2,GAME_OVER,5,0,2,2671,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,1,0,1,1,1,1,0,0,0
-592094692,Connect4,4,GAME_OVER,9,0,2,2672,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,2,2,2,3,0,0,0,0,0
-641707301,Connect4,4,GAME_OVER,9,0,2,2673,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-1717742604,Connect4,5,GAME_OVER,11,0,2,2674,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,1,1,0
-156903095,Connect4,4,GAME_OVER,9,0,2,2675,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
-443109411,Connect4,5,GAME_OVER,11,0,2,2676,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,1,2,3,3,1,0
-866290604,Connect4,4,GAME_OVER,9,0,2,2677,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,2,3,0,0,0
1932319954,Connect4,4,GAME_OVER,9,0,2,2678,connect4-32,-1.0,1.0,connect4-32,3,10,0,0,0,0,0,1,3,3,2,0,0,0
